"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"82","Harvey Soaks Southern Crops: Louisiana farmers took the brunt of the rain and crop damage. https://t.co/Pixe07Ro42",FALSE,0,NA,2017-09-07 01:30:09,FALSE,NA,"905604067673735169",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","VoiceofLaAg",0,FALSE,FALSE,NA,NA
"83","@KadaburaDraws Good luck! I've got Harvey overhead here as a tropical depression, and it's still a pain",FALSE,1,"KadaburaDraws",2017-09-07 01:22:34,FALSE,"905593577350287360","905602156702642176","2893849749","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Just_D3sp",0,FALSE,FALSE,NA,NA
"84","Nashville, TN Tropical Depression Harvey Flooding Closes I40 - 8/31/2017 https://t.co/LCH7OGXF2L https://t.co/fFTC1MRfeO",FALSE,0,NA,2017-09-07 00:47:03,FALSE,NA,"905593219823484928",NA,"<a href=""https://buzcast.com"" rel=""nofollow"">Buzcast.com</a>","OnWeather1",0,FALSE,FALSE,NA,NA
"85","RT @NOAASatellites: #Harvey, now a trop. depression, is slated to bring several inches of rain to parts of the MS &amp; Ohio Valleys. Info @ ht…",FALSE,0,NA,2017-09-06 23:38:40,FALSE,NA,"905576013073145856",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SkyLark79004175",78,TRUE,FALSE,NA,NA
"86","@TheLiza_AndSam School the definition of depression just finished day two after Harvey",FALSE,2,"TheLiza_AndSam",2017-09-06 22:21:24,FALSE,"905303793125994497","905556567717806080","786222410252955648","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Kaipieninja",0,FALSE,FALSE,NA,NA
"87","NEWS UPDATE
Tropical Depression Harvey

The death toll across the affected areas has risen to at least 70 - it coul… https://t.co/x8STRyjvaD",FALSE,0,NA,2017-09-06 22:18:02,TRUE,NA,"905555719826677765",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","VWNControlDesk",0,FALSE,FALSE,NA,NA
"88","RT @RANDHealth: Experts: After #Harvey, anticipate a rise in depression, PTSD, alcohol &amp; substance abuse, and domestic violence. https://t.…",FALSE,0,NA,2017-09-06 21:58:23,FALSE,NA,"905550774079447042",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Planning203",9,TRUE,FALSE,NA,NA
"89","RT @JointOceanCI: Tropical depression to Category 4 in 48 hours: the science behind #HurricaneHarvey’s rapid intensification https://t.co/w…",FALSE,0,NA,2017-09-06 21:44:51,FALSE,NA,"905547367591510016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JaneLubchenco",1,TRUE,FALSE,NA,NA
"90","RT @RANDHealth: Experts: After #Harvey, anticipate a rise in depression, PTSD, alcohol &amp; substance abuse, and domestic violence. https://t.…",FALSE,0,NA,2017-09-06 21:00:54,FALSE,NA,"905536309309132800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","libertad717",9,TRUE,FALSE,NA,NA
"91","Tropical depression to Category 4 in 48 hours: the science behind #HurricaneHarvey’s rapid intensification https://t.co/wsMlokR8Bn",FALSE,0,NA,2017-09-06 20:56:00,FALSE,NA,"905535076699688960",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","JointOceanCI",1,FALSE,FALSE,NA,NA
"92","Hurricane Harvey

Texas under water

Hurricane Irma

Tropical storm Jose

Tropical depression katia 

DACA

California on fire 

TBC...",FALSE,1,NA,2017-09-06 19:28:50,FALSE,NA,"905513139210477568",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MissTexasStan",1,FALSE,FALSE,NA,NA
"93","RT @Thatkidjosh0_0: Depression hit me like Hurricane Harvey...",FALSE,0,NA,2017-09-06 19:15:36,FALSE,NA,"905509808731602944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","deadlyheaux",1,TRUE,FALSE,NA,NA
"94","Depression hit me like Hurricane Harvey...",FALSE,5,NA,2017-09-06 19:13:17,FALSE,NA,"905509226763751428",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Thatkidjosh0_0",1,FALSE,FALSE,NA,NA
"95","@Harvey_Art Sometimes art is just a very good way to get out of depression. Sometimes",FALSE,1,"Harvey_Art",2017-09-06 18:59:39,FALSE,"905389926749020161","905505793486848000","486108654","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheDrul",0,FALSE,FALSE,NA,NA
"96","@Harvey_Art Question: Are you diagnosed as having clinical depression and take a med?  You said depressed for weeks...",FALSE,0,"Harvey_Art",2017-09-06 18:52:34,FALSE,"905389926749020161","905504010282643456","486108654","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nic0tti",0,FALSE,FALSE,NA,NA
"97","House approves first installment of Hurricane Harvey disaster aid https://t.co/cVFUWc6JVC via @usatoday",FALSE,0,NA,2017-09-06 18:42:52,FALSE,NA,"905501571760447488",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ILoveourTikTik2",0,FALSE,FALSE,NA,NA
"98","@LeoHirsbrunner @Hesiod2k11 So the Tropical Depression in the Gulf got upgraded and got a name...that's where Harvey was born too.",FALSE,1,"LeoHirsbrunner",2017-09-06 18:25:37,FALSE,"905352817174556674","905497227807907840","18541450","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","darthstar99",0,FALSE,FALSE,NA,NA
"99","@Harvey_Art I think there's a confusion between depression and unhappiness. The later can make interesting art, the first not really.",FALSE,1,"Harvey_Art",2017-09-06 18:16:51,FALSE,"905389926749020161","905495022182785025","486108654","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ValityScythe",0,FALSE,FALSE,NA,NA
"100","@Harvey_Art I think it depends on how deep into my depression I am. And even then most of my art is simplified and… https://t.co/g3TxUSonUp",FALSE,2,"Harvey_Art",2017-09-06 18:10:42,TRUE,"905389926749020161","905493475591725057","486108654","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DatGreenMonstah",0,FALSE,FALSE,NA,NA
"101","@SquaresComics I think there are degrees of depression and for some creatives it's an outlett. Depression just makes me stay in bed :/",FALSE,1,"SquaresComics",2017-09-06 17:28:33,FALSE,"905474788092772352","905482867995795456","20395490","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Harvey_Art",0,FALSE,FALSE,NA,NA
"102","Today is the first day since Harvey that I’ve had a to do list. I’m knocking things off but I’m dragging. Post storm depression is real.",FALSE,2,NA,2017-09-06 16:25:46,FALSE,NA,"905467068803424256",NA,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Icess",0,FALSE,FALSE,NA,NA
"103","Harvey is gone. Irma is coming. Jose is close behind. And now there's another one!

https://t.co/UH8LG7wxCZ",FALSE,0,NA,2017-09-06 16:20:00,FALSE,NA,"905465615971999746",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jsexton9",0,FALSE,FALSE,NA,NA
"104","Messiah ben David told the WORLD A BIG WHIRLWIND/HURRICANE was coming when Harvey was JUST a depression.Yah told me… https://t.co/n7CWrsiM8M",FALSE,0,NA,2017-09-06 16:09:57,TRUE,NA,"905463088723451904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Urprophet1",0,FALSE,FALSE,NA,NA
"105","RT @exploringexeter: Have you seen this bike? Stolen from @Princesshay today. It belongs to a lovely local who leads @blackdogride helping…",FALSE,0,NA,2017-09-06 16:03:18,FALSE,NA,"905461414827102210",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mr_John_Harvey_",125,TRUE,FALSE,NA,NA
"106","@Harvey_Art Don't get me wrong, I like my songs that are fueled by depression, but they're not usually FUN for me.",FALSE,1,"Harvey_Art",2017-09-06 15:03:06,FALSE,"905389926749020161","905446264057319425","486108654","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheObsolitist",0,FALSE,FALSE,NA,NA
"107","RT @RANDHealth: Experts: After #Harvey, anticipate a rise in depression, PTSD, alcohol &amp; substance abuse, and domestic violence. https://t.…",FALSE,0,NA,2017-09-06 14:51:45,FALSE,NA,"905443407966871552",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kmontenegro",9,TRUE,FALSE,NA,NA
"108","RT @RANDHealth: Experts: After #Harvey, anticipate a rise in depression, PTSD, alcohol &amp; substance abuse, and domestic violence. https://t.…",FALSE,0,NA,2017-09-06 14:38:54,FALSE,NA,"905440174229749761",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rachanee333",9,TRUE,FALSE,NA,NA
"109","RT @RANDHealth: Experts: After #Harvey, anticipate a rise in depression, PTSD, alcohol &amp; substance abuse, and domestic violence. https://t.…",FALSE,0,NA,2017-09-06 13:52:10,FALSE,NA,"905428414471049216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","directorLACDMH",9,TRUE,FALSE,NA,NA
"110","RT @RANDHealth: Experts: After #Harvey, anticipate a rise in depression, PTSD, alcohol &amp; substance abuse, and domestic violence. https://t.…",FALSE,0,NA,2017-09-06 13:51:42,FALSE,NA,"905428295960768512",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","craigmatsuda",9,TRUE,FALSE,NA,NA
"111","RT @RANDHealth: Experts: After #Harvey, anticipate a rise in depression, PTSD, alcohol &amp; substance abuse, and domestic violence. https://t.…",FALSE,0,NA,2017-09-06 13:50:18,FALSE,NA,"905427945086472192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","akhetaton11",9,TRUE,FALSE,NA,NA
"112","RT @RANDHealth: Experts: After #Harvey, anticipate a rise in depression, PTSD, alcohol &amp; substance abuse, and domestic violence. https://t.…",FALSE,0,NA,2017-09-06 13:38:33,FALSE,NA,"905424986420207616",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RANDCorporation",9,TRUE,FALSE,NA,NA
"113","RT @RANDHealth: Experts: After #Harvey, anticipate a rise in depression, PTSD, alcohol &amp; substance abuse, and domestic violence. https://t.…",FALSE,0,NA,2017-09-06 13:35:02,FALSE,NA,"905424100306321408",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","ClassicDCoy",9,TRUE,FALSE,NA,NA
"114","Experts: After #Harvey, anticipate a rise in depression, PTSD, alcohol &amp; substance abuse, and domestic violence. https://t.co/zmqllo4WgK",FALSE,4,NA,2017-09-06 13:30:02,FALSE,NA,"905422842895859713",NA,"<a href=""http://adobe.com"" rel=""nofollow"">Adobe® Social</a>","RANDHealth",9,FALSE,FALSE,NA,NA
"115","""Depression and joy cannot reside in the same place"" 
- Steve Harvey",FALSE,1,NA,2017-09-06 13:12:27,FALSE,NA,"905418420195397632",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ikenney_11",0,FALSE,FALSE,NA,NA
"116","@Harvey_Art But I think most people deal with emotions differently, but generally depression would be the main ""cant do shit"" issue",FALSE,1,"JB_LiteBlack",2017-09-06 12:15:53,FALSE,"905404027004911616","905404183913930753","321732155","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JB_LiteBlack",0,FALSE,FALSE,NA,NA
"117","@realDonaldTrump Harvey last week. Irma this week. Jose in the Atlantic right behind Irma. New tropical depression… https://t.co/wcbLMDG2qB",FALSE,2,"realDonaldTrump",2017-09-06 11:55:10,TRUE,"905383515302264832","905398969001549824","25073877","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KellyJGuide",0,FALSE,FALSE,NA,NA
"118","@Harvey_Art People react so differently too. I hid my depression so well it wasnt until then that my wife knew how… https://t.co/02Wlryk1Y8",FALSE,2,"Harvey_Art",2017-09-06 11:49:36,TRUE,"905396359758479360","905397567554547714","486108654","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rocket_akita",0,FALSE,FALSE,NA,NA
"119","@rocket_akita Oh darling!! It's frustrating that depression still isn't that well understood. I think poeple who ha… https://t.co/hnZPtfqPkk",FALSE,2,"rocket_akita",2017-09-06 11:44:48,TRUE,"905396047618469888","905396359758479360","939681576","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Harvey_Art",0,FALSE,FALSE,NA,NA
"120","@Harvey_Art It's the ever-inescapable romanticization of depression/mental illness in general because ""tortured, cr… https://t.co/lN5ElvlMPW",FALSE,2,"Harvey_Art",2017-09-06 11:43:47,TRUE,"905389926749020161","905396103939588096","486108654","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BirdSimulator",0,FALSE,FALSE,NA,NA
"121","@Harvey_Art if im having a bad time with depression i dont do any art, you can always tell if im having a hard time… https://t.co/hc8Z6AOG9F",FALSE,4,"Harvey_Art",2017-09-06 11:37:53,TRUE,"905389926749020161","905394619856408578","486108654","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kerryaartwork",0,FALSE,FALSE,NA,NA
"122","My art book Void is based around one of my worst bouts of depression but I was only really able to write/illustrate it 4 years later",FALSE,27,NA,2017-09-06 11:36:58,FALSE,NA,"905394387605180416",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Harvey_Art",2,FALSE,FALSE,NA,NA
"123","@Harvey_Art I have heard depression described as anger without motivation, that always stuck with me as very apt.",FALSE,4,"Harvey_Art",2017-09-06 11:32:50,FALSE,"905390310137745408","905393348663529472","486108654","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","foxfeather",0,FALSE,FALSE,NA,NA
"124","@Harvey_Art If depression = art skills most of the furry community i know would be world famous, lol",FALSE,2,"Harvey_Art",2017-09-06 11:26:21,FALSE,"905389926749020161","905391717192491008","486108654","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Heavy_Hoss",0,FALSE,FALSE,NA,NA
"125","@WinObs Are remnants of Harvey still factor? Or is there a depression? Regardless,I expect to make a decision tomorrow, Friday about gettin!",FALSE,0,"MartiBWBear",2017-09-06 10:44:08,FALSE,"905380596322623488","905381091665694721","47635025","<a href=""http://www.tweetiumapp.com"" rel=""nofollow"">Tweetium for Windows</a>","MartiBWBear",0,FALSE,FALSE,NA,NA
"126","@DaltonGarafolo it stronger. Harvey was a tropical depression and turned into a category 5 within under 48 hours",FALSE,7,"newlonharper",2017-09-06 10:15:52,FALSE,"905373720574820353","905373978117763073","2465446927","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","newlonharper",0,FALSE,FALSE,NA,NA
"127","Big shout-out for @AidenHatfield - for all that he's doing to support those with #depression... #itsokaytotalk
https://t.co/NVkc7EqtYo",FALSE,21,NA,2017-09-06 08:00:19,FALSE,NA,"905339868485742594",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mr_John_Harvey_",7,FALSE,FALSE,NA,NA
"128","RT @RANDCorporation: Experts: After #Harvey, expect a rise in depression, PTSD, alcohol and substance abuse, and domestic violence. https:/…",FALSE,0,NA,2017-09-06 07:14:02,FALSE,NA,"905328221914324992",NA,"<a href=""http://www.kyply.it"" rel=""nofollow"">kyply_bot</a>","USAlert24",11,TRUE,FALSE,NA,NA
"129","RT @RANDCorporation: Experts: After #Harvey, expect a rise in depression, PTSD, alcohol and substance abuse, and domestic violence. https:/…",FALSE,0,NA,2017-09-06 07:12:00,FALSE,NA,"905327707403124737",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LibertyRBlack",11,TRUE,FALSE,NA,NA
"130","Hurricane Harvey, Hurricane Irma, Tropical Storm Jose, Tropical Depression THIRTEEN. Mother nature is angry!… https://t.co/4eIuhpIfSN",FALSE,1,NA,2017-09-06 06:03:44,TRUE,NA,"905310529425731584",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","zawmintu",0,FALSE,FALSE,NA,NA
"131","RT @RANDCorporation: Experts: After #Harvey, expect a rise in depression, PTSD, alcohol and substance abuse, and domestic violence. https:/…",FALSE,0,NA,2017-09-06 05:50:11,FALSE,NA,"905307119582359552",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","libertad717",11,TRUE,FALSE,NA,NA
"132","Ok so.... Hurricane Harvey, Irma, tropical storm José, &amp; NOW tropical depression 13 has formed in the gulf, like ri… https://t.co/CBfWMxiOON",FALSE,1,NA,2017-09-06 04:06:02,TRUE,NA,"905280906503622657",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Facey___",0,FALSE,FALSE,NA,NA
"133","What if hurricane harvey was a precursor/warning of the storms to come(irma,jose and a tropical depression forming in the gulf)",FALSE,0,NA,2017-09-06 03:13:31,FALSE,NA,"905267690796974080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","xDEADMAN108",0,FALSE,FALSE,NA,NA
"134","RT @RANDCorporation: Experts: After #Harvey, expect a rise in depression, PTSD, alcohol and substance abuse, and domestic violence. https:/…",FALSE,0,NA,2017-09-06 03:12:50,FALSE,NA,"905267518230560772",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","brittswoo",11,TRUE,FALSE,NA,NA
"135","RT @RANDCorporation: Experts: After #Harvey, expect a rise in depression, PTSD, alcohol and substance abuse, and domestic violence. https:/…",FALSE,0,NA,2017-09-06 03:02:18,FALSE,NA,"905264871079419904",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kim28sav",11,TRUE,FALSE,NA,NA
"136","RT @RANDCorporation: Experts: After #Harvey, expect a rise in depression, PTSD, alcohol and substance abuse, and domestic violence. https:/…",FALSE,0,NA,2017-09-06 03:01:16,FALSE,NA,"905264608000094208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","stuclark24657",11,TRUE,FALSE,NA,NA
"137","RT @RANDCorporation: Experts: After #Harvey, expect a rise in depression, PTSD, alcohol and substance abuse, and domestic violence. https:/…",FALSE,0,NA,2017-09-06 02:54:30,FALSE,NA,"905262907797135360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Just_A_Jane",11,TRUE,FALSE,NA,NA
